-4550097367827136055724705720733460648553783801765 < 1915196106498281564713614443407977414187942391774 1
6772926193067386204480279228772883165058841372087 < -997099597152262104863326961220307668195097269505 0
6465675023813325613191188793308731214836729987669 < 7241717295301419099297040475075905241617380639785 1
-9033236173693391606515674554624995660530485856116 < -412101645862365200398908143938039454962425807366 1
-4060835712747805831404333338759668525594797803331 < -2146572450432542362719938841395896466933479477272 1
-3929484700366093143227381987340872194711826457245 < 7868202798205823126296429611369721740759073388773 1
-1826704011078905172039285976652737942086531094922 < -9289310872923793257691511681877728972313824967399 0
-4469991657428900114294087200292654655576083534986 < 419081048172266243338099323066337449385144175170 1
8095160062866028978443238510487688045137943996230 < -2709118436137036955089172808684177109604804132713 0
-9105513541533214247531578546052426810821012100567 < 9170708251128791124494065880022017587555752969967 1
3021848692895324454184576674277056997530296901363 < -631832142645819885649459782837891695809039555405 0
367431804440683918783301485974042819229980100999 < -3545522531325099315309578385441409688432131043945 0
-2497946657762054634297741255947477346052238154448 < 9266042360109917634227253328636525697004358946691 1
2438227647094516501284765074863871046060279211355 < -8057400945499037003488500754430501983173193275598 0
7822045762524314250586033729102004510043055009150 < 3822465738455637840750434563168571950031745513167 0
6156204514100697122095036620825675079094578211338 < -8162580578066778871259231196296281471546647348228 0
7552322874185652918548418458382367816578112522564 < -2284300202940265185280769725996325771576195964208 0
1818014491192720646511137695926227956627848701451 < -766977989202418886249659274193189676128997036956 0
3239042677810602009476695132922331921584011967764 < 8815216365293852447205289671166923529913019235217 1
-6589481124527007431549647560464879580315449097393 < 20482166916663556327687399210505636859191204017 1
-8501035265760608112444820295795601478712309163904 < -797699134828904400504817331378620274251423995384 1
-4163210702624841856415213104672450988241491718411 < -765439903835458500367909634648442161419400091296 1
-9008952719042324686516618260499777326568965360750 < -9245088042350478889656098730274141725283254596509 0
6848010787604262470472656391539644593521341182037 < 5057763312248298331699496503145847907736483302769 0
-112014510273912399370537467896182709607083315132 != -6012708134151236938338584886335937668370453927545 1
9864635113536406273749029200954545193727225035296 != 1517972439471609048118380883454900719727321654163 1
6182919821439769025371952905896721405775999941546 != 9267510262467439849365353333648408015201636574203 1
-9986740032017381463941797939600526130686167274512 != 3958806361697821620747767972393881695065187029699 1
-5916960903362804575287293322708142774712871993758 != 5832369144234066765302807268032522506137742707165 1
5810834846698900242562612585808792950856132287712 != -2316365058641528271796055792657082269504603636649 1
1652992248275566984901125681756660906210527334339 != 563809018912195448596984160302014046034534255121 1
4318284398831557224884606910956645701287665575994 != -6357400689910428446760275847742653609593583666503 1
4239732289273664308842677073895899119088124025593 != 5312630743201085952170768555167567905796334564181 1
7917280116341278030635839319082911214874656099969 != 6495503371512292822498000845059176833363385360362 1
-1085018355996363935161282427963158234786502120717 != 5628322985171913853902620937833401805478813125568 1
5078894050592497232721878039431809744025095635707 != -3422471924079857935910073231729572176979903177444 1
-9952220977029584606524480649409489033998603737142 != -9682291098628318848246499751587458598689712226397 1
2411440431056151034218017154926846581593093794016 != -5540006048807295248105971895388252695129932357759 1
4491504713623989001242867954602111185465135462494 != 6744256635518171518840327903817375432129292514283 1
5527778788092327740316366916235451391112490376960 != 4822014545496016363807370513302854837910845678818 1
6156002971738357418364526734163817497902810465594 != 9212632699914838455862195418076679745087581637764 1
5066553648976852899148774794668313032357212619984 != 4493705481138614515337617135353118792140795356992 1
8173372130211314584335596706858424442745148273909 != 4259833243330266244714873342964923785034347706357 1
-600667974581461860392873609695181390602129733883 != -5444326084214922018557093775852432692077807603530 1
8673324492993958230183528046166423377315902225644 != 2586342243287170789406211604591212310535592677275 1
1624804309196852609855220373489279306636941946014 != -8191524981295636702643773278236001943196360571597 1
-8238122768135781311464608138150519707851986126319 != -2642945663582530663769526922993946366786578554085 1
9245370555986094987141407016079981599444213115545 != -6153185175017218024209218662009174252616871466506 1
7088499645808325532900616106746814841664837041146 != 8520943826545366419299594657166510281809953494615 1
-892713995858594267628453501165577699878230959267 != 9663602136141027890929699622126765071184649330118 1
1866253188473149187544766004759188435137517199520 != 4729160700404410238440600593236290587969267366714 1
-9392771659767975933726261532254298544375751994113 != 3596293665863392766226353606985315946264400061080 1
-4508681035810468384448419114320596101183794787008 != 5953909674002352601234819563534367708597329719531 1
-6389293218014566442258152751030878971230453383638 != 6283987138542061636228228020148092329263124004634 1
-5434165949120196403251731151718766327274403510051 != 9067361499648422024595680860267313566297085120270 1
-2507017925892665089503200802450472603544986511351 != -8065511800223973541942843364219973918715530857047 1
9920487338455535239957680645033990096045115519231 != 5802723669032940963219909500670698217641438142121 1
-9176756540669762661942516949661030030691471595705 != 8155213949150667550667945261764231815635985064124 1
3301437555606175857179957727305156894935532581115 != -3106086847828668076731529929566576904945482793283 1
-6741510485780472241216875859083694345607755603959 != 2563872919489763650320963741977591562786873296712 1
8403051771119029650564830696595471312717346089848 != -7938048147239197635361694881458019173984482528304 1
-3172261473853905138270683268731400882732406174527 != -1682842728754947645107290280779936825334955071624 1
3746332397091610657755769312340368461350357340325 != 3443617100523384419660875576419577049118762065348 1
-319625394469259064999528906978546646328957731688 != 8369042149118543635454145886257468201777390801741 1
-2966033793276345018747289674271292429564233533658 != -7781277640065886317519249638705353273991863596869 1
4335586890911596008381453595107709513910459491755 != -1753357150279499668364607580643177577108028327814 1
-4837607417028483940852036358029346278468680604006 != 4342905792413704082617337801048569478176397513869 1
2838230789962465306899761154799749579139247560295 != -7863276867620714804657977224935395779580242029797 1
97595853381988893360682515566175106379695359825 != 3151020979153152742216486575572520072684508437075 1
9737549655767601788017059581523678967431986944723 != -5647912923669577138108167546095891468273318344392 1
-5297015705414344298360527218975392570490976968736 != 908586616598280982740989241608786728056454271447 1
7899961965161963431621291223064350535235458570967 != 9201242639224062143317948847892067231277642810938 1
3784640427608296397281014249854511169294466821864 != 506193283030193063337179603804005383784285325560 1
9757166724826525587117724038755182314083756444778 != 8564139572088548923220612676414939147631076886845 1
-271631182343173893320556451547366785845121015783 != -8797903978295702458967577712014658907223094570198 1
-7077310673296673303839975720645608439741070954443 != -5380194705590748961438308376508755709486890311610 1
4872273985691175527009209557011812376818626363970 != -167502085788454788393510168654051971301300668418 1
-7087446456164567555597918867169198228810605697161 != -9414585606327178624752912693405993002919316333665 1
-5825446495591848701131001581119944590265254934674 != -2595268972214787095570631387395916427923682528015 1
2098018384532795426534767969788196849739979224579 != 2562306228207597530895846827188783062957931918391 1
7398622931525808452157388942240256347671013881104 != 5579915623919829333622051823244868886733187834386 1
470472069179044392855741955367573528769648538132 != 7903644011518507848566195041195678246818325769783 1
-3613846352992366468270966213137956404873129713958 != -2121906933952417315760676782188925936732860794762 1
-5073027734535618693910773102736746689794032332012 != -9090472900674981812032869613908809286036474763489 1
-9221310593857671574601125299532352336183081223005 != -4443988937739997263623415265839807616171066736975 1
-462221815975774633079176474190858428892414447060 != -950084727814304936272361368475085501771404678392 1
7374309548910512519210493120676310235071433940736 != 4828489014987109200130402535876957259724659194495 1
-7853351747072919830214631838261430206880151236947 != -7341810299008780533279409420045444832608343069459 1
-5722488157859417599076518324132856135576612627913 != 6293319293158297644899039966160658585593997639580 1
7930642106142796677135825755653394567367283815904 != -4481785196753421640709482972430504880056674711492 1
9892279306978694230976861046679139267065061554097 != 5351090913747434871510907111312541704181028293976 1
4129990242579168206993528048539319191236690215855 != 990074871684746817214557511543746166105383096649 1
-8675360293918366880208760087858635497242353899951 != 764081915387223069190059075078697516779716904247 1
-5265544869822071453751567429865276473598177155769 != -8493914891393789754594709457953333332495208736001 1
-201433662392785982776315228993667340432454243309 != 5689158571165226572382387947897602167957611410399 1
6879001182469145156556336794853703181428678281192 != 2393869388689110169018412921447529120854322695867 1
4699485165170269213837928164086961572066262361507 != -6180197551793674849489612904332505489730364492560 1
-5240910295291386750510209140124113988221199850979 != -7238772498427603224791076204023193979951874513667 1
-3011018370836050807034496627669501384442881442137 != -1051742713835253779273981330831178223580843912465 1
-4545342592939218246462315048069749585530958038944 != 9723114893080177510137187625565154799705302826671 1
-6177782816172042022264837495943973099368832852103 != -2851410908081047116577795676924167943774719499966 1
3418608024480629616849276513819718622980533351077 += -2015103641906699736195770752061556281607634677783 1403504382573929880653505761758162341372898673294
-1709339650431000714736549636124159528920787553290 += -6847988339899111326479855296161373763140151567258 -8557327990330112041216404932285533292060939120548
5630862313220091512402552718761016795064536113105 += 7177493798157049464563442841375166490046078101516 12808356111377140976965995560136183285110614214621
9768488436685313483999168995791559789263466553120 += -178528906160553380326696358634135802389564950765 9589959530524760103672472637157423986873901602355
-8453574470212964763554042507944822455829657913139 += 8657527416404545218045937926079680598979954060828 203952946191580454491895418134858143150296147689
9208302044223029369037184231289329990100528798475 += -6042111183276661506534657884274502659115157537687 3166190860946367862502526347014827330985371260788
1307458663863897693597830460541118747098793590559 += -2832520847915331342217117187745718214850590117889 -1525062184051433648619286727204599467751796527330
2770756319776829914949789081825708582930871959714 += 9681063887149566643424075204399210869853736717623 12451820206926396558373864286224919452784608677337
8560347618054249688819075896723249678665142284567 += -2109327417000287954279948746618875103126155600242 6451020201053961734539127150104374575538986684325
9776047047624299492870967706530175856362344055602 += 316474322162541176075805920604848382477517932373 10092521369786840668946773627135024238839861987975
2834322866809613226863966300702307066991368535547 += -1854583141331634036381225728896576415229045716311 979739725477979190482740571805730651762322819236
-3056397680755396405505875115925951360060080600444 += 5206538076100102696448395498389112837980715283481 2150140395344706290942520382463161477920634683037
-8183834402071858791247260308770467569196018145937 += 4410011243035075686171569496674589601434219100273 -3773823159036783105075690812095877967761799045664
-1866298458025438662537335711711829979748572855649 += -9157481677660718983998465102127596704101271378895 -11023780135686157646535800813839426683849844234544
-4978566439595997992055861426101983072999185302012 += 6473342386494533130525849163802296343237951981447 1494775946898535138469987737700313270238766679435
-1796319653246565048997714733479290434863912196291 += 614173836542428125677928865547648223889937561930 -1182145816704136923319785867931642210973974634361
-3340683167154697403880027437807308543178729944895 += 7007489553782574071489813634158871746831901039410 3666806386627876667609786196351563203653171094515
3010942543395106850093563964683479585366293003086 += -5198493879863235710318099922473187227943179122149 -2187551336468128860224535957789707642576886119063
-4518652574734834635151144016605498098085596829632 += 3880594137591606438108587838127995837176826686060 -638058437143228197042556178477502260908770143572
4612351798354577337801563682394547982147212970150 += -1791064687396609282233373302651139716980834458108 2821287110957968055568190379743408265166378512042
-5828934027539625177481196318626345152902234916812 += -1571120458027547301573372970696109033474797442860 -7400054485567172479054569289322454186377032359672
9763337367335536785250017613324338726140511545226 += 7307409587411473426938146252634680196003685701353 17070746954747010212188163865959018922144197246579
8015147175297570705887461002781979799099871460038 += -3887579702752383921776498619740630036045533532954 4127567472545186784110962383041349763054337927084
317092665655250511595009913129782671159469185288 += -5352954736876944593522793750715632053506014086248 -5035862071221694081927783837585849382346544900960
-7545457395786385443046304879842624496040803391194 += 7775145377368916200092405457908930033348767378639 229687981582530757046100578066305537307963987445
7443177140588222427026444942550732162133878051008 += 2628275866080460360817076297057948355676489131743 10071453006668682787843521239608680517810367182751
-2043894463014780868420064246728102270897378019929 += -4304718170046917348744593352791111307341414037987 -6348612633061698217164657599519213578238792057916
-9009655156416598953815206124812414958658459580851 += 6640311722393211839156190132330386679817400769567 -2369343434023387114659015992482028278841058811284
4391812667990135006305714058612806079272448706714 += 7465721054158108718114757474057240535825252826155 11857533722148243724420471532670046615097701532869
7807091475894983790007822555645869180952438940906 += -2797278300172692459749063641452544735266967802579 5009813175722291330258758914193324445685471138327
-2755630552780803930127772387081776305697696512790 += 6940612483732723793974450931026416923265967945989 4184981930951919863846678543944640617568271433199
2998834250000389338221076871189262223347454425714 += -474951351059774360906695919770218865940115084180 2523882898940614977314380951419043357407339341534
5460459777227729950740055166615597729316564616955 += -4713020568032844875663459219437032168730115347978 747439209194885075076595947178565560586449268977
-6301147682310242158302009429686015308120002924873 += -9224958319932771323030504162862169168044971895353 -15526106002243013481332513592548184476164974820226
4601310071128355547586434082544488808189040950558 += 669517428748617357139692910857451953653849707794 5270827499876972904726126993401940761842890658352
2263623948632661171140690420207462130809985613031 += 3191036124329927971482981403412561795245931218350 5454660072962589142623671823620023926055916831381
6718649006233716519145611351043153634605609953448 += 221600991440507169500495005624106111074878561651 6940249997674223688646106356667259745680488515099
-588196065522357351247851332496056837756827427586 += 424988599443778966418769353094190881731442919446 -163207466078578384829081979401865956025384508140
-4417738063230826740309151938960366937930557181667 += -5733455070254878204224076610037961976082698438070 -10151193133485704944533228548998328914013255619737
3622666361543836570045501492892079484495374809965 += -7536825271786991238744240920309661446692966480949 -3914158910243154668698739427417581962197591670984
-4639913768162352874913047195357761843486879499027 += 3868809308822329308378580774517020762944685179798 -771104459340023566534466420840741080542194319229
8321455368340450593717037211490269802185887648752 += -6346354668485719782003353726605399974713713333949 1975100699854730811713683484884869827472174314803
3238365059231494580443987132342073125380812531572 += -779040040459222907372620686766051259794730069643 2459325018772271673071366445576021865586082461929
7810529329635444357358662388574953390644875115076 += 4523359118950106444643771568367867716340651781633 12333888448585550802002433956942821106985526896709
1080508884672148153520481175391625927277129796224 += 3679825977654408596362793096069447329041099939419 4760334862326556749883274271461073256318229735643
-6360200621985265646035411758274014583794218103343 += 7784126465073808245098689602938425045224439234856 1423925843088542599063277844664410461430221131513
7731751872560993263084696601021585257515386529806 += 5225276018724581108035711236422820619861461127329 12957027891285574371120407837444405877376847657135
-4118564777531957069205595055352181803909623645860 += 4556166672221357272583171996606081368281340389144 437601894689400203377576941253899564371716743284
-6125842039239256743897655050917734530148674672677 += -1337583262058838507215250827306921714390271783056 -7463425301298095251112905878224656244538946455733
975460898347960230239093637120360150393493427736 += 4847492812187259914221823199848502216275163066558 5822953710535220144460916836968862366668656494294
-2136984603777755457363587346978257278140871800936 += 8063684665587267606829522043510892033616337085770 5926700061809512149465934696532634755475465284834
8157781298874365020106011399529323675512495285191 += -7669380957975152102116312975841861212619611430023 488400340899212917989698423687462462892883855168
-5440114778530312726487175198284333272036162817247 += 9115173102886328845394730627504387932838875824756 3675058324356016118907555429220054660802713007509
8896819612192773871570882896100028824803183605639 += -7006480817427890867183972322391699524887859606186 1890338794764883004386910573708329299915323999453
7076292616741064332318960753977885034829217453164 += 4897195464172218555883524942740737389020846909614 11973488080913282888202485696718622423850064362778
-8648961057473545276691081430335012104365116022893 += 9713004817664331436583941465748231707976853304898 1064043760190786159892860035413219603611737282005
1837859273125235042552324967065388662690470597849 += -4018202944928598385368629567058942086357633240147 -2180343671803363342816304599993553423667162642298
7077265134784895136625431242145033302112831316573 += 9303090488215531256917674932400825310022069180625 16380355623000426393543106174545858612134900497198
6945646629686693306931137839445548619896025175391 += 8052810639586313035953565368664859172070629064602 14998457269273006342884703208110407791966654239993
-3143900283949995031107456612093492112702522369000 += -2539118541787048821899161449102101887765956643718 -5683018825737043853006618061195594000468479012718
8352254166766654593519100281198463253653683588602 += 2833864362214449094814386160945814525243210901122 11186118528981103688333486442144277778896894489724
-6136316737408571577884937845947082274111271925757 += -7528186399079712594004861602116190302110083991160 -13664503136488284171889799448063272576221355916917
7298992491480742682808928771842824445137288929901 += -3043505973519299151619925558887300063481986771469 4255486517961443531189003212955524381655302158432
1760518534110334866104788662023342899225778662356 += 6900410299905844763502103694178023921300765754795 8660928834016179629606892356201366820526544417151
8023583772858266726326147205047802107828754838944 += 4263697952934323158442529404193149900067126207958 12287281725792589884768676609240952007895881046902
452425592255461976432185012587883053793955611937 += 735957578836069069810781392095701922622913941519 1188383171091531046242966404683584976416869553456
4416283862989863966904391248120086306758915282187 += -7934612871064608800670884181580940932196748820988 -3518329008074744833766492933460854625437833538801
-1105470161783519107901261178629804380238129555278 += 1376380075548481875538610183446389090924879638090 270909913764962767637349004816584710686750082812
-5795487944071230442294650560712048703683330976790 += -4355546180154478637098061445575751503543268396861 -10151034124225709079392712006287800207226599373651
8895957676770784858654210905915037514803242585735 += 8681410608978996042262592153790342625513052721971 17577368285749780900916803059705380140316295307706
-5567710562741973326400627142823028517808738526708 += -3507972676591749347290227562557099222196648037446 -9075683239333722673690854705380127740005386564154
-3492000257302234917335994936059373505265315866582 += -711314064652222195103741434083149512706891613370 -4203314321954457112439736370142523017972207479952
-1916344801597155707074222187479800887685662802533 += -6568786390420867139877444534740600706392257591891 -8485131192018022846951666722220401594077920394424
7440426923071936401601463508730490923203159858592 += -8840482476742358060592816169607257800490514764006 -1400055553670421658991352660876766877287354905414
2772075097501423501727906387830969392644137555960 += -9877524830865122447419570658627732541103269116419 -7105449733363698945691664270796763148459131560459
-1679261375549713787843467636388450021388476349692 += -3387844609498722717291988691855503345118058954251 -5067105985048436505135456328243953366506535303943
1221682529857589129531232804153151595615442161486 += -2229459172494513517679059981416200220275599577656 -1007776642636924388147827177263048624660157416170
-8637290953360474878037557736989100391154086658639 -= -5038887001442572291370095964424614235282909424766 -3598403951917902586667461772564486155871177233873
3615696304725486372190749097897185685483800154900 -= -4725393056251976697512743124699583213904396465715 8341089360977463069703492222596768899388196620615
-8046953828374118713247781855458809916041906732816 -= 9203600487832804183654526838911723072761922042938 -17250554316206922896902308694370532988803828775754
-3644177656310537838848500772470726565686005038533 -= -2491044815372120501420694247990429518298972783536 -1153132840938417337427806524480297047387032254997
8292082543027507679998024493837756481406618643524 -= -3727830374544132229062449287927707740314339848700 12019912917571639909060473781765464221720958492224
-8050153343041169864731258965900368903015623802382 -= -9230306865194913668953459448373301502406549496108 1180153522153743804222200482472932599390925693726
-4991362910567992932878367664341307379281414579956 -= 855707193048320293494149253891497872441866514544 -5847070103616313226372516918232805251723281094500
-7854852150213860118256778962352868523330554026539 -= 1152654422921644886413024216802984888711660158408 -9007506573135505004669803179155853412042214184947
-9538155209563795219738691211520150372032558246901 -= 6389443955432045891291159167943494553746221921274 -15927599164995841111029850379463644925778780168175
4956332773371968869954762592663060391528602917608 -= -834798104890815226586783166361249400001667411374 5791130878262784096541545759024309791530270328982
-6301023124552383771716593016953194249505930565504 -= 6863433218619829463135945057405995691726926308809 -13164456343172213234852538074359189941232856874313
-3512357775548906106800414398086661790049851317536 -= 5027788304944401449901408905929165957683074976949 -8540146080493307556701823304015827747732926294485
-8112165374987465636570125449909596118600006248244 -= -9792298729404772561134725286952113507951258148835 1680133354417306924564599837042517389351251900591
2869715315417020473234487432004235043328293731094 -= 1673218241188873013443104054229075601650082499245 1196497074228147459791383377775159441678211231849
8335197307441118824011015356557514034955126705017 -= -1045422786677974512823640857879423372588373348249 9380620094119093336834656214436937407543500053266
8919148483703606813527211735980771805093371989077 -= -6661833315993636084767312083968704826388582809465 15580981799697242898294523819949476631481954798542
-35440455567570798972398842110415746770563956830 -= 5772352981610980625987497677565159984797903492429 -5807793437178551424959896519675575731568467449259
-2164592134882806711327069146051033582282628951752 -= 2452673641441408486006640743325928133720058399210 -4617265776324215197333709889376961716002687350962
-4127370229635690404495666057269109122184732972020 -= 6416395700601942504354350241978574842451598703176 -10543765930237632908850016299247683964636331675196
774774582091335000142669172178888334859475278557 -= 9214978012730846098801448704703516045026676169253 -8440203430639511098658779532524627710167200890696
-2165610714687925830176597940865540531673956445355 -= -9514459469128353687328227593613912731778776062693 7348848754440427857151629652748372200104819617338
5248419296150068606830399722329025155378988436305 -= 5237159740513424235516802265508087072876642945302 11259555636644371313597456820938082502345491003
-5405207242331809941825501480756612835309490916035 -= 8187143807073817682425993473454134426199475491914 -13592351049405627624251494954210747261508966407949
-6447160196311644675214756972857176137991160804872 -= 6472713755889576390369510647975716315786083696063 -12919873952201221065584267620832892453777244500935
723604192620264094366732698473714937947416143578 -= 8628490991839815647335800931666531746547395202488 -7904886799219551552969068233192816808599979058910
9421383694000908454830460392957992332569322343098 -= -8519757517779007192304484463383346473791804955466 17941141211779915647134944856341338806361127298564
6728730187703911649098371377864310529778452410762 -= -997378554394129531515897513518210573038994006545 7726108742098041180614268891382521102817446417307
3700766053642616588332122816869119592289719777101 -= 3441228114814031007714428097934873777411599225693 259537938828585580617694718934245814878120551408
-6996340916224687587271142826961332740666007676563 -= -9615843155354291241446139608537287317639532267239 2619502239129603654174996781575954576973524590676
1200728481913290242056167827103458472721136537245 -= -9796152238098410574609371777370426489146522329051 10996880720011700816665539604473884961867658866296
-2020038298941280365435831703610986067215438903441 -= -6544197694172649510076063383140915467459925866118 4524159395231369144640231679529929400244486962677
4204440455250012738319923818619211292522167340726 -= 1787513846439501874028744987114944551179717693887 2416926608810510864291178831504266741342449646839
1691060852840973153378358561173036621800361994239 -= -8536818779013702092389197606098540793498820678166 10227879631854675245767556167271577415299182672405
-2761697043540907574062133898229585594218709075785 -= -5661019806801754179104091259911414734984735819385 2899322763260846605041957361681829140766026743600
876975203431225715558992300705556991110141138264 -= -6648267484566739868534877428410919225899491237069 7525242687997965584093869729116476217009632375333
-9469059232869682431914232484964844491136430561879 -= 4303715859176302642281373017359581070814655078529 -13772775092045985074195605502324425561951085640408
8767745771739715449334376462775582027247637518297 -= 2225331289540579970499579524528507272834896397345 6542414482199135478834796938247074754412741120952
5703930151455321423456708651195560309156527471801 -= -9796436936625855278369374322851280411766885349773 15500367088081176701826082974046840720923412821574
7329648204942205368443704008850508710129230379661 -= -6277652743151755550961679207556294146343346737700 13607300948093960919405383216406802856472577117361
-3179293452785676100961263773029924980630176818868 -= -1904526825691329453293734273624078287193812842792 -1274766627094346647667529499405846693436363976076
-7663096200723854834023359372129364958425723883569 -= -6866913175844428378075585706205868133784397296301 -796183024879426455947773665923496824641326587268
-4307544299903254408265884825408944882577193466013 -= 2759182730421537514195969294203670409287272407820 -7066727030324791922461854119612615291864465873833
-1752063817113681700950526112494273515250658629963 -= 5705967002281334828540951285538469463799345343656 -7458030819395016529491477398032742979050003973619
-2018325712407173877263954004854217615555405583641 -= -623481387953507175990644417474320220819757570844 -1394844324453666701273309587379897394735648012797
-282669150187815830592943413933545438721029499771 -= 6937958876044185852390441104767889621729218794734 -7220628026232001682983384518701435060450248294505
-1224927771822683694109565599994614800285691108294 -= -1922031375246532080624077133783854178005887711426 697103603423848386514511533789239377720196603132
6126967579804879172927665646576868226393729236194 -= -9712742981881038256575364192656310247203076873390 15839710561685917429503029839233178473596806109584
-7357556555058252902527616566801007869378085304043 -= -9200831458071809413540219348865586943272385601643 1843274903013556511012602782064579073894300297600
-1031259135593847439685569207218955534044858620498 -= -8322119468525754697464592511228994655571154641972 7290860332931907257779023304010039121526296021474
-2726870321892947950936918281735307008477611825049 -= -6746835905344169170078818654691942386835863067944 4019965583451221219141900372956635378358251242895
973684959777613428723061134272807698077858679090 -= 8010802088008108163088711884152448922511444650305 -7037117128230494734365650749879641224433585971215
-6564232241454116588379770504548678320953599975717 -= -840010126479887217648170079174436423254939423476 -5724222114974229370731600425374241897698660552241
5037307258081837410939152065068258412579733894217 -= -9884585860426502731783938878069658186478284291713 14921893118508340142723090943137916599058018185930
-4426596276127767222375887888898240210148710678280 -= 5705695264882100963812939479670842992000861277193 -10132291541009868186188827368569083202149571955473
-2591657464401460500023519647415713957548676499595 -= 6289814270170420603949521259507975054172509227934 -8881471734571881103973040906923689011721185727529
-1471069288647848367129867594014953106288040901933 -= -4610462567242517391247332180978378864931806806411 3139393278594669024117464586963425758643765904478
4778019376836648687753988371500758958132440221863 -= 7770357389927209402191976794606812227829317010292 -2992338013090560714437988423106053269696876788429
-3117398773623425669526917798862964689244339913877 -= -8604471180239693665010231552624010513083304252249 5487072406616267995483313753761045823838964338372
-5415411342963283251793461326353302897820436128958 -= -1788352926074773939602071711139833654215739244259 -3627058416888509312191389615213469243604696884699
5440858257020359948559749994496969331975106170864 -= 1630647292226460593657601277831056919459251314707 3810210964793899354902148716665912412515854856157
-7046746446417186199023020306465422951687577668579 -= -1508367887268299496086762273428687872967060329496 -5538378559148886702936258033036735078720517339083
-3823037392386555133674736462410719849949127041261 -= -2342233382926690282863329267036090476017401509806 -1480804009459864850811407195374629373931725531455
7034736773992429578609334303262408077364199768132 -= 5889232611589430452491028675185855513657725777232 1145504162402999126118305628076552563706473990900
4255196557181819422448350114294342794112149176308 -= 640042122768288955953343436059092945223049087721 3615154434413530466495006678235249848889100088587
8684666875028520292070467601760634609933811043318 -= 4187717969154723608122250374178719950512734291807 4496948905873796683948217227581914659421076751511
-4573655334890539377686709340706294292866397167468 -= 6290805756277798326011211211894753341977589820834 -10864461091168337703697920552601047634843986988302
-3885790343514660557705283611789146521194567232364 -= 9894490945913477367188860395686971478078717322920 -13780281289428137924894144007476117999273284555284
-5454652207026995363781894209724347477811111519911 -= -1955441855216887091613027778182931901337022024374 -3499210351810108272168866431541415576474089495537
-158272442592031075908967252458146184012018783025 -= -7396460829517640006017809213926092359287368484094 7238188386925608930108841961467946175275349701069
239756267004985173660119517633011995929841878875 -= -4689734000559673012085182291947289283961392607145 4929490267564658185745301809580301279891234486020
-1785940002027323021771303584012635763963200234592 -= -2928383324551193837412841360402553984648187978301 1142443322523870815641537776389918220684987743709
-7808302444102733893438111352945296226378445961142 -= -4758534416678767385405965063275079981214482885819 -3049768027423966508032146289670216245163963075323
-2483083015350867309097452196507294383085336751181 -= 1141249481635133160821500012241200836736332621525 -3624332496986000469918952208748495219821669372706
-4838377060163987432052240761010160693495692952398 -= -7275741136544603537285488105176124813673801570513 2437364076380616105233247344165964120178108618115
-6893621656086027036811098427588447032625363395302 -= 6356754688264119974305779885673271693035381546609 -13250376344350147011116878313261718725660744941911
-5852746993316348322685354749746870372615541720720 -= 8529571848830907408027606198250731630737982525340 -14382318842147255730712960947997602003353524246060
544401684115357905558271622602835500135556488754 -= 6765949460937839053179615892556660011390463895591 -6221547776822481147621344269953824511254907406837
3686458482650393606032430408333208208795125548821 >= -7124335615550962298352218892083018394891030021613 1
-169566370928703844882798882317433914562702964768 >= -9841383590415083099822987218317194250505832172580 1
6553923865357619482682093803329500962422626284352 >= 8718656836132670081963330273446401238836793509596 0
-4723625132157719569815794586984334972287054273858 >= -4056291384828554347595671656969744539895832205107 0
6455938757301617852745877044046735255439376323376 >= -5000262703866050513584313461725195289331010014289 1
-9097080429243115739661548505766473671491130023438 >= -3087508294008360151075362329347584159292986029426 0
9319229965596564892286277776154576361319004308605 >= 4816257313431050458636356429356677600661468422132 1
-4719700696346357852670652132484012923434288036163 >= 5125836185047317793857666507893264975928817438973 0
7324764474066087975734849649456680676788850400293 >= 1054988729432778730645082749427283142036118603909 1
-512829511556618425212022657798012311107455242538 >= 8116773922829802513809947358259677716103571196222 0
8512312063131726715651110283606272183907785829771 >= -6673479989505307852503653886928066405116548060016 1
-2066881374008105715174964986575288698939726774130 >= -1100267038291414640103532517674448872885821527279 0
-4537561922830935451557141591379624097947508379531 >= 8199895847783020319070677821468612508509022508885 0
9763597392514978511546887990379945882100821034614 >= 1312148093645084617884774946484554147789193120301 1
4321096664436112015048416282438709379040531304015 >= -9533860300272906730962559603408902411708840847408 1
5759889300802859924039608356746967617279839993347 >= 3291224624665794672802587767432887535872626683451 1
-1506554439100908943919714484055322019688158036899 >= -7880572909944568682728748713161389259319806993370 1
-4413902202574434914981017224229138814228505859481 >= -4690842103930268868345490954504438430333254675447 1
-8221985947170546597873143876883090329785411239538 >= -3114461565017105672557638744014422880958430437907 0
-6452014251792531515826330839609488912849982651397 >= -8853479954273321943429143627089730425235974076971 1
7293669687931988957542620799588101406094980961239 >= 4847977640326875072274533297425755106297428122100 1
2324782376863250442880821552699292771048144065447 >= -9744920737237557586319101428934014893875787012713 1
-977798390549672420309722231034625974691420575085 >= 4707305943981514907146484803665443843430866229408 0
4283673525573752551733005361475066845795258959529 >= -6718237564831146026275410132651805543131349234151 1
1441879531773740125908058046314264841066701184130 >= -4794548122801269570729807605673389796911144268485 1
-8312963221600856824645382273962645652161936884245 >= 9146501362184809725436879596065178400544054871526 0
-9244605855661536310325037957392024196976696538453 >= -2925298715572377077790036827093141743495383626772 0
